ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q01]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	StudioEventIndex	StudioEvent	StudioEventData	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Screentitle 4]Hit	AOI[selection 13]Hit	AOI[title 13]Hit	AOI[text 13]Hit	AOI[arrowleft 13]Hit	AOI[pagecount 13]Hit	AOI[rating 13]Hit	AOI[likes 13]Hit	AOI[comments 13]Hit	AOI[idea 13]Hit	AOI[fullscreen 4]Hit	AOI[arrowright 13]Hit	AOI[date 13]Hit	AOI[date 14]Hit	AOI[likes 14]Hit	AOI[arrowleft 14]Hit	AOI[arrowright 14]Hit	AOI[selection 14]Hit	AOI[comments 14]Hit	AOI[pagecount 14]Hit	AOI[rating 14]Hit	AOI[text 14]Hit	AOI[title 14]Hit	AOI[idea 14]Hit	AOI[date 15]Hit	AOI[likes 15]Hit	AOI[arrowleft 15]Hit	AOI[arrowright 15]Hit	AOI[selection 15]Hit	AOI[comments 15]Hit	AOI[pagecount 15]Hit	AOI[rating 15]Hit	AOI[text 15]Hit	AOI[title 15]Hit	AOI[idea 15]Hit	AOI[date 16]Hit	AOI[likes 16]Hit	AOI[arrowleft 16]Hit	AOI[arrowright 16]Hit	AOI[selection 16]Hit	AOI[comments 16]Hit	AOI[pagecount 16]Hit	AOI[rating 16]Hit	AOI[text 16]Hit	AOI[title 16]Hit	AOI[idea 16]Hit	AOI[reviews 13]Hit	AOI[reviews 14]Hit	AOI[reviews 15]Hit	AOI[reviews 16]Hit	AOI[Screentitle 5]Hit	AOI[selection 17]Hit	AOI[title 17]Hit	AOI[text 17]Hit	AOI[arrowleft 17]Hit	AOI[pagecount 17]Hit	AOI[rating 17]Hit	AOI[likes 17]Hit	AOI[comments 17]Hit	AOI[idea 17]Hit	AOI[fullscreen 5]Hit	AOI[arrowright 17]Hit	AOI[date 17]Hit	AOI[date 18]Hit	AOI[likes 18]Hit	AOI[arrowleft 18]Hit	AOI[arrowright 18]Hit	AOI[selection 18]Hit	AOI[comments 18]Hit	AOI[pagecount 18]Hit	AOI[rating 18]Hit	AOI[text 18]Hit	AOI[title 18]Hit	AOI[idea 18]Hit	AOI[date 19]Hit	AOI[likes 19]Hit	AOI[arrowleft 19]Hit	AOI[arrowright 19]Hit	AOI[selection 19]Hit	AOI[comments 19]Hit	AOI[pagecount 19]Hit	AOI[rating 19]Hit	AOI[text 19]Hit	AOI[title 19]Hit	AOI[idea 19]Hit	AOI[date 20]Hit	AOI[likes 20]Hit	AOI[arrowleft 20]Hit	AOI[arrowright 20]Hit	AOI[selection 20]Hit	AOI[comments 20]Hit	AOI[pagecount 20]Hit	AOI[rating 20]Hit	AOI[text 20]Hit	AOI[title 20]Hit	AOI[idea 20]Hit	AOI[reviews 17]Hit	AOI[reviews 18]Hit	AOI[reviews 19]Hit	AOI[reviews 20]Hit	AOI[reviews 24]Hit	AOI[reviews 23]Hit	AOI[reviews 22]Hit	AOI[reviews 21]Hit	AOI[idea 24]Hit	AOI[title 24]Hit	AOI[text 24]Hit	AOI[rating 24]Hit	AOI[pagecount 24]Hit	AOI[comments 24]Hit	AOI[selection 24]Hit	AOI[arrowright 24]Hit	AOI[arrowleft 24]Hit	AOI[likes 24]Hit	AOI[date 24]Hit	AOI[idea 23]Hit	AOI[title 23]Hit	AOI[text 23]Hit	AOI[rating 23]Hit	AOI[pagecount 23]Hit	AOI[comments 23]Hit	AOI[selection 23]Hit	AOI[arrowright 23]Hit	AOI[arrowleft 23]Hit	AOI[likes 23]Hit	AOI[date 23]Hit	AOI[idea 22]Hit	AOI[title 22]Hit	AOI[text 22]Hit	AOI[rating 22]Hit	AOI[pagecount 22]Hit	AOI[comments 22]Hit	AOI[selection 22]Hit	AOI[arrowright 22]Hit	AOI[arrowleft 22]Hit	AOI[likes 22]Hit	AOI[date 22]Hit	AOI[date 21]Hit	AOI[arrowright 21]Hit	AOI[fullscreen 6]Hit	AOI[idea 21]Hit	AOI[comments 21]Hit	AOI[likes 21]Hit	AOI[rating 21]Hit	AOI[pagecount 21]Hit	AOI[arrowleft 21]Hit	AOI[text 21]Hit	AOI[title 21]Hit	AOI[selection 21]Hit	AOI[Screentitle 6]Hit	AOI[Screentitle 3]Hit	AOI[selection 9]Hit	AOI[title 9]Hit	AOI[text 9]Hit	AOI[arrowleft 9]Hit	AOI[pagecount 9]Hit	AOI[rating 9]Hit	AOI[likes 9]Hit	AOI[comments 9]Hit	AOI[idea 9]Hit	AOI[fullscreen 3]Hit	AOI[arrowright 9]Hit	AOI[date 9]Hit	AOI[date 10]Hit	AOI[likes 10]Hit	AOI[arrowleft 10]Hit	AOI[arrowright 10]Hit	AOI[selection 10]Hit	AOI[comments 10]Hit	AOI[pagecount 10]Hit	AOI[rating 10]Hit	AOI[text 10]Hit	AOI[title 10]Hit	AOI[idea 10]Hit	AOI[date 11]Hit	AOI[likes 11]Hit	AOI[arrowleft 11]Hit	AOI[arrowright 11]Hit	AOI[selection 11]Hit	AOI[comments 11]Hit	AOI[pagecount 11]Hit	AOI[rating 11]Hit	AOI[text 11]Hit	AOI[title 11]Hit	AOI[idea 11]Hit	AOI[date 12]Hit	AOI[likes 12]Hit	AOI[arrowleft 12]Hit	AOI[arrowright 12]Hit	AOI[selection 12]Hit	AOI[comments 12]Hit	AOI[pagecount 12]Hit	AOI[rating 12]Hit	AOI[text 12]Hit	AOI[title 12]Hit	AOI[idea 12]Hit	AOI[reviews 9]Hit	AOI[reviews 10]Hit	AOI[reviews 11]Hit	AOI[reviews 12]Hit	AOI[Screentitle]Hit	AOI[selection]Hit	AOI[title]Hit	AOI[text]Hit	AOI[arrowleft]Hit	AOI[pagecount]Hit	AOI[rating]Hit	AOI[likes]Hit	AOI[comments]Hit	AOI[idea]Hit	AOI[fullscreen]Hit	AOI[arrowright]Hit	AOI[date]Hit	AOI[date 2]Hit	AOI[likes 2]Hit	AOI[arrowleft 2]Hit	AOI[arrowright 2]Hit	AOI[selection 2]Hit	AOI[comments 2]Hit	AOI[pagecount 2]Hit	AOI[rating 2]Hit	AOI[text 2]Hit	AOI[title 2]Hit	AOI[idea 2]Hit	AOI[date 3]Hit	AOI[likes 3]Hit	AOI[arrowleft 3]Hit	AOI[arrowright 3]Hit	AOI[selection 3]Hit	AOI[comments 3]Hit	AOI[pagecount 3]Hit	AOI[rating 3]Hit	AOI[text 3]Hit	AOI[title 3]Hit	AOI[idea 3]Hit	AOI[date 4]Hit	AOI[likes 4]Hit	AOI[arrowleft 4]Hit	AOI[arrowright 4]Hit	AOI[selection 4]Hit	AOI[comments 4]Hit	AOI[pagecount 4]Hit	AOI[rating 4]Hit	AOI[text 4]Hit	AOI[title 4]Hit	AOI[idea 4]Hit	AOI[reviews]Hit	AOI[reviews 2]Hit	AOI[reviews 3]Hit	AOI[reviews 4]Hit	AOI[reviews 28]Hit	AOI[reviews 29]Hit	AOI[reviews 30]Hit	AOI[reviews 31]Hit	AOI[idea 28]Hit	AOI[title 28]Hit	AOI[text 28]Hit	AOI[rating 28]Hit	AOI[pagecount 28]Hit	AOI[comments 28]Hit	AOI[selection 28]Hit	AOI[arrowright 28]Hit	AOI[arrowleft 28]Hit	AOI[likes 28]Hit	AOI[date 28]Hit	AOI[idea 29]Hit	AOI[title 29]Hit	AOI[text 29]Hit	AOI[rating 29]Hit	AOI[pagecount 29]Hit	AOI[comments 29]Hit	AOI[selection 29]Hit	AOI[arrowright 29]Hit	AOI[arrowleft 29]Hit	AOI[likes 29]Hit	AOI[date 29]Hit	AOI[idea 30]Hit	AOI[title 30]Hit	AOI[text 30]Hit	AOI[rating 30]Hit	AOI[pagecount 30]Hit	AOI[comments 30]Hit	AOI[selection 30]Hit	AOI[arrowright 30]Hit	AOI[arrowleft 30]Hit	AOI[likes 30]Hit	AOI[date 30]Hit	AOI[date 31]Hit	AOI[arrowright 31]Hit	AOI[fullscreen 7]Hit	AOI[idea 31]Hit	AOI[comments 31]Hit	AOI[likes 31]Hit	AOI[rating 31]Hit	AOI[pagecount 31]Hit	AOI[arrowleft 31]Hit	AOI[text 31]Hit	AOI[title 31]Hit	AOI[selection 31]Hit	AOI[Screentitle 7]Hit	AOI[Screentitle 2]Hit	AOI[selection 5]Hit	AOI[title 5]Hit	AOI[text 5]Hit	AOI[arrowleft 5]Hit	AOI[pagecount 5]Hit	AOI[rating 5]Hit	AOI[likes 5]Hit	AOI[comments 5]Hit	AOI[idea 5]Hit	AOI[fullscreen 2]Hit	AOI[arrowright 5]Hit	AOI[date 5]Hit	AOI[date 6]Hit	AOI[likes 6]Hit	AOI[arrowleft 6]Hit	AOI[arrowright 6]Hit	AOI[selection 6]Hit	AOI[comments 6]Hit	AOI[pagecount 6]Hit	AOI[rating 6]Hit	AOI[text 6]Hit	AOI[title 6]Hit	AOI[idea 6]Hit	AOI[date 7]Hit	AOI[likes 7]Hit	AOI[arrowleft 7]Hit	AOI[arrowright 7]Hit	AOI[selection 7]Hit	AOI[comments 7]Hit	AOI[pagecount 7]Hit	AOI[rating 7]Hit	AOI[text 7]Hit	AOI[title 7]Hit	AOI[idea 7]Hit	AOI[date 8]Hit	AOI[likes 8]Hit	AOI[arrowleft 8]Hit	AOI[arrowright 8]Hit	AOI[selection 8]Hit	AOI[comments 8]Hit	AOI[pagecount 8]Hit	AOI[rating 8]Hit	AOI[text 8]Hit	AOI[title 8]Hit	AOI[idea 8]Hit	AOI[reviews 5]Hit	AOI[reviews 6]Hit	AOI[reviews 7]Hit	AOI[reviews 8]Hit	AOI[reviews 32]Hit	AOI[reviews 33]Hit	AOI[reviews 34]Hit	AOI[reviews 35]Hit	AOI[idea 32]Hit	AOI[title 32]Hit	AOI[text 32]Hit	AOI[rating 32]Hit	AOI[pagecount 32]Hit	AOI[comments 32]Hit	AOI[selection 32]Hit	AOI[arrowright 32]Hit	AOI[arrowleft 32]Hit	AOI[likes 32]Hit	AOI[date 32]Hit	AOI[idea 33]Hit	AOI[title 33]Hit	AOI[text 33]Hit	AOI[rating 33]Hit	AOI[pagecount 33]Hit	AOI[comments 33]Hit	AOI[selection 33]Hit	AOI[arrowright 33]Hit	AOI[arrowleft 33]Hit	AOI[likes 33]Hit	AOI[date 33]Hit	AOI[idea 34]Hit	AOI[title 34]Hit	AOI[text 34]Hit	AOI[rating 34]Hit	AOI[pagecount 34]Hit	AOI[comments 34]Hit	AOI[selection 34]Hit	AOI[arrowright 34]Hit	AOI[arrowleft 34]Hit	AOI[likes 34]Hit	AOI[date 34]Hit	AOI[date 35]Hit	AOI[arrowright 35]Hit	AOI[fullscreen 8]Hit	AOI[idea 35]Hit	AOI[comments 35]Hit	AOI[likes 35]Hit	AOI[rating 35]Hit	AOI[pagecount 35]Hit	AOI[arrowleft 35]Hit	AOI[text 35]Hit	AOI[title 35]Hit	AOI[selection 35]Hit	AOI[Screentitle 8]Hit	GazePointIndex	PupilLeft	PupilRight	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	600417	12:32:55.913	1510313688789848				1		Fixation	413	408	520																																																																																																																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0																																																																																																					1	3,65	3,56	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	600480	12:32:55.977	1510313688853061				2		Fixation	370	444	258	7,13	82,20																																																																																																																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					20	3,65	3,60	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	600890	12:32:56.387	1510313689263120				3		Fixation	157	295	207	4,09	161,05	78,85																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0																																																																																																					143	3,35	3,42	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	601060	12:32:56.556	1510313689433024				4		Fixation	383	257	203	0,97	173,97	12,92																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0																																																																																																					194	3,35	3,41	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	601474	12:32:56.970	1510313689846241				5		Fixation	333	364	181	2,84	11,65	197,68																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0																																																																																																					318	3,39	3,40	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	601834	12:32:57.330	1510313690206200				6		Fixation	143	460	171	2,54	5,97	354,31																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0																																																																																																					426	3,38	3,35	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	602000	12:32:57.496	1510313690372843				7		Fixation	240	355	186	2,79	188,16	182,19																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0																																																																																																					476	3,37	3,35	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	602270	12:32:57.766	1510313690642928				8		Fixation	150	277	297	3,64	234,99	46,83																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					557	3,34	3,33	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	602520	12:32:58.016	1510313690892773				9		Fixation	113	269	322	0,71	252,31	17,32																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					632	3,27	3,26	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	602764	12:32:58.260	1510313691136165				10		Fixation	173	428	259	4,56	21,68	129,37																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					705	3,45	3,37	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	602990	12:32:58.486	1510313691362798				11		Fixation	197	902	231	12,90	3,39	341,71																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																																																																																																					773	3,42	3,27	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	603333	12:32:58.829	1510313691705968				12		Fixation	583	257	319	17,56	187,79	184,40																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					876	3,31	3,30	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	603940	12:32:59.436	1510313692312552				13		Fixation	463	335	312	2,05	5,14	177,35																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					1058	3,26	3,25	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	604437	12:32:59.933	1510313692809253				14		Fixation	313	445	300	2,94	6,25	1,10																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					1207	3,16	3,13	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	604770	12:33:00.266	1510313693142535				15		Fixation	160	493	304	1,29	355,22	348,98																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					1307	3,15	3,07	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	604953	12:33:00.449	1510313693325753				16		Fixation	307	552	306	1,60	358,05	2,83																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					1362	3,17	3,07	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	605286	12:33:00.783	1510313693659028				17		Fixation	170	604	307	1,41	358,89	0,84																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					1462	3,12	2,99	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	605477	12:33:00.973	1510313693849101				18		Fixation	283	645	308	1,12	358,60	359,70																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					1519	3,08	2,95	
01-12-2017	3.4.8	IdeaReductionThesis 1	Participant05	Par05	Alert	Alert	SQ05_Rec 01	10-11-2017	1867724	1920 x 1080	SQ05	I-VT filter	http://127.0.0.1:32775/09.02.09/screen7.html (CRC)	2	2	1920	1080	605783	12:33:01.279	1510313694155720				19		Fixation	280	700	308	1,50	0,00	1,40																																																																																																																																																																																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0																																																																																																					1611	3,06	2,97	
